,title,studio,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
1552,Money Monster,TriS,52300000.0,2016.0,98.0,"May 13, 2016",Money Monster,27000000.0,41012075.0,93466095.0,1.5189657407407406,1.9370370370370371,3.461707222222222
1553,My Big Fat Greek Wedding 2,Uni.,29200000.0,2016.0,77.0,"Mar 25, 2016",My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,3.3160891666666665,1.6222222222222222,5.116475444444444
1554,Collateral Beauty,WB (NL),57500000.0,2016.0,13.0,"Dec 16, 2016",Collateral Beauty,36000000.0,31016021.0,85309093.0,0.8615561388888889,1.5972222222222223,2.369697027777778
1556,Sultan,Yash,81100000.0,2016.0,100.0,"Jul 6, 2016",Sultan,11000000.0,5599781.0,72989781.0,0.509071,7.372727272727273,6.6354346363636365
1557,War Dogs,WB,43200000.0,2016.0,45.0,"Aug 19, 2016",War Dogs,50000000.0,43034523.0,86234503.0,0.86069046,0.864,1.72469006
1558,Nerve,LGF,46700000.0,2016.0,43.0,"Jul 27, 2016",Nerve,20000000.0,38583626.0,70652284.0,1.9291813,2.335,3.5326142
1559,Ouija: Origin of Evil,Uni.,46600000.0,2016.0,75.0,"Oct 21, 2016",Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,3.904945,5.177777777777778,9.092429555555556
1560,Manchester by the Sea,RAtt.,31300000.0,2016.0,30.0,"Nov 18, 2016",Manchester by the Sea,8500000.0,47695371.0,77733867.0,5.611220117647059,3.6823529411764704,9.145160823529412
1561,The Boss,Uni.,15600000.0,2016.0,17.0,"Apr 8, 2016",The Boss,29000000.0,63077560.0,78652207.0,2.175088275862069,0.5379310344827586,2.7121450689655173
1563,Mike and Dave Need Wedding Dates,Fox,31100000.0,2016.0,73.0,"Jul 8, 2016",Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0,1.3942325151515151,0.9424242424242424,2.2999424242424245
1565,Miracles from Heaven,TriS,12200000.0,2016.0,50.0,"Mar 16, 2016",Miracles from Heaven,13000000.0,61705123.0,73798736.0,4.746547923076923,0.9384615384615385,5.6768258461538466
1567,Kubo and the Two Strings,Focus,21900000.0,2016.0,22.0,"Aug 19, 2016",Kubo and the Two Strings,55000000.0,48023088.0,77548122.0,0.8731470545454545,0.3981818181818182,1.4099658545454545
1568,13 Hours: The Secret Soldiers of Benghazi,Par.,16600000.0,2016.0,30.0,"Jan 15, 2016",13 Hours: The Secret Soldiers of Benghazi,50000000.0,52853219.0,69411370.0,1.05706438,0.332,1.3882274
1570,Fences,Par.,6700000.0,2016.0,37.0,"Dec 16, 2016",Fences,24000000.0,57682904.0,64282881.0,2.4034543333333334,0.2791666666666667,2.678453375
1573,The Nice Guys,WB,26500000.0,2016.0,56.0,"May 20, 2016",The Nice Guys,50000000.0,36261763.0,59596747.0,0.72523526,0.53,1.19193494
1576,Zoolander 2,Par.,27900000.0,2016.0,64.0,"Feb 12, 2016",Zoolander 2,50000000.0,28848693.0,55348693.0,0.57697386,0.558,1.10697386
1577,Barbershop: The Next Cut,WB (NL),1000000.0,2016.0,22.0,"Apr 15, 2016",Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,2.70150255,0.05,2.7202101
1578,The Finest Hours,BV,24500000.0,2016.0,36.0,"Jan 29, 2016",The Finest Hours,70000000.0,27569558.0,49252761.0,0.39385082857142856,0.35,0.7036108714285715
1580,Patriots Day,LGF,18700000.0,2016.0,69.0,"Dec 21, 2016",Patriots Day,40000000.0,31886361.0,52837989.0,0.797159025,0.4675,1.320949725
1581,Florence Foster Jenkins,Par.,21500000.0,2016.0,22.0,"Aug 12, 2016",Florence Foster Jenkins,29000000.0,27383770.0,56000339.0,0.9442679310344828,0.7413793103448276,1.931046172413793
1585,A Monster Calls,Focus,43600000.0,2016.0,41.0,"Jan 6, 2017",A Monster Calls,43000000.0,3740823.0,46414530.0,0.08699588372093023,1.013953488372093,1.0794076744186047
1586,Eddie the Eagle,Fox,30400000.0,2016.0,86.0,"Feb 26, 2016",Eddie the Eagle,23000000.0,15789389.0,45060480.0,0.6864951739130435,1.3217391304347825,1.9591513043478261
1587,Risen,Sony,9200000.0,2016.0,48.0,"Feb 19, 2016",Risen,20000000.0,36880033.0,46255763.0,1.84400165,0.46,2.31278815
1588,Blair Witch,LGF,24400000.0,2016.0,1.0,"Sep 16, 2016",Blair Witch,10000000.0,20777061.0,38985577.0,2.0777061,2.44,3.8985577
1590,Almost Christmas,Uni.,422000.0,2016.0,81.0,"Nov 11, 2016",Almost Christmas,17000000.0,42065185.0,42493506.0,2.4744226470588235,0.024823529411764706,2.499618
1591,The Witch,A24,15300000.0,2016.0,94.0,"Feb 19, 2016",The Witch,3500000.0,25138705.0,40454520.0,7.182487142857143,4.371428571428571,11.558434285714286
1595,Hell or High Water,LGF,10900000.0,2016.0,77.0,"Aug 12, 2016",Hell or High Water,12000000.0,27007844.0,37584304.0,2.2506536666666666,0.9083333333333333,3.1320253333333334
1596,The Forest,Focus,11000000.0,2016.0,92.0,"Jan 8, 2016",The Forest,10000000.0,26594261.0,40749230.0,2.6594261,1.1,4.074923
1597,Snowden,ORF,15700000.0,2016.0,79.0,"Sep 16, 2016",Snowden,50000000.0,21587519.0,35380918.0,0.43175038,0.314,0.70761836
1599,When the Bough Breaks,SGem,911000.0,2016.0,85.0,"Sep 9, 2016",When the Bough Breaks,10000000.0,29747603.0,30768449.0,2.9747603,0.0911,3.0768449
1600,Nocturnal Animals,Focus,19600000.0,2016.0,3.0,"Nov 18, 2016",Nocturnal Animals,22500000.0,10663357.0,32398681.0,0.47392697777777776,0.8711111111111111,1.4399413777777779
1605,The Light Between Oceans,BV,13400000.0,2016.0,34.0,"Sep 2, 2016",The Light Between Oceans,20000000.0,12545979.0,22281732.0,0.62729895,0.67,1.1140866
1606,The Brothers Grimsby,Sony,18300000.0,2016.0,39.0,"Mar 11, 2016",The Brothers Grimsby,35000000.0,6864016.0,28720470.0,0.19611474285714287,0.5228571428571429,0.8205848571428571
1608,Free State of Jones,STX,4200000.0,2016.0,81.0,"Jun 24, 2016",Free State of Jones,50000000.0,20810036.0,23237252.0,0.41620072,0.084,0.46474504
1612,Middle School: The Worst Years of My Life,LGF,3300000.0,2016.0,39.0,"Oct 7, 2016",Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2.353782235294118,0.38823529411764707,2.7425050588235296
1613,Triple 9,ORF,10500000.0,2016.0,33.0,"Feb 26, 2016",Triple 9,20000000.0,12639297.0,25943792.0,0.63196485,0.525,1.2971896
1617,Fifty Shades of Black,ORF,10500000.0,2016.0,15.0,"Jan 29, 2016",Fifty Shades of Black,5000000.0,11686940.0,22113075.0,2.337388,2.1,4.422615
1619,The Edge of Seventeen,STX,4400000.0,2016.0,86.0,"Nov 18, 2016",The Edge of Seventeen,9000000.0,14431633.0,19096003.0,1.6035147777777778,0.4888888888888889,2.121778111111111
1620,Regression,W/Dim.,17600000.0,2016.0,6.0,"Oct 30, 2015",Regression,20000000.0,55039.0,15824374.0,0.00275195,0.88,0.7912187
1622,Hardcore Henry,STX,7600000.0,2016.0,100.0,"Apr 8, 2016",Hardcore Henry,2000000.0,9252038.0,17187434.0,4.626019,3.8,8.593717
1623,Pride and Prejudice and Zombies,SGem,5500000.0,2016.0,74.0,"Feb 5, 2016",Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,0.38954610714285715,0.19642857142857142,0.594225
1627,The Other Side of the Door,Fox,11300000.0,2016.0,49.0,"Mar 4, 2016",The Other Side of the Door,5000000.0,3000342.0,12905107.0,0.6000684,2.26,2.5810214
1629,Shut In,EC,6200000.0,2016.0,50.0,"Nov 11, 2016",Shut In,10000000.0,6900335.0,11360665.0,0.6900335,0.62,1.1360665
1630,Loving,Focus,5200000.0,2016.0,92.0,"Nov 4, 2016",Loving,9000000.0,7710234.0,12898064.0,0.8566926666666667,0.5777777777777777,1.4331182222222223
1632,The Man Who Knew Infinity,IFC,8400000.0,2016.0,67.0,"Apr 29, 2016",The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,0.3877922,0.84,1.2382122
1634,The Perfect Match,LGF,745000.0,2016.0,22.0,"Mar 11, 2016",The Perfect Match,5000000.0,9669521.0,10182050.0,1.9339042,0.149,2.03641
1635,Queen of Katwe,BV,1500000.0,2016.0,6.0,"Sep 23, 2016",Queen of Katwe,15000000.0,8874389.0,10055481.0,0.5916259333333334,0.1,0.6703654
1636,Miss Sloane,EC,5600000.0,2016.0,36.0,"Nov 25, 2016",Miss Sloane,18000000.0,3500605.0,7719630.0,0.19447805555555556,0.3111111111111111,0.42886833333333335
1637,Morgan,Fox,4900000.0,2016.0,5.0,"Sep 2, 2016",Morgan,8000000.0,3915251.0,7298786.0,0.489406375,0.6125,0.91234825
1642,Incarnate,BH Tilt,1500000.0,2016.0,39.0,"Dec 2, 2016",Incarnate,5000000.0,4799774.0,9371036.0,0.9599548,0.3,1.8742072
1643,Max Steel,ORF,2500000.0,2016.0,68.0,"Oct 14, 2016",Max Steel,10000000.0,3818664.0,4563080.0,0.3818664,0.25,0.456308
1644,Midnight Special,WB,2500000.0,2016.0,35.0,"Mar 18, 2016",Midnight Special,18000000.0,3712282.0,7680250.0,0.2062378888888889,0.1388888888888889,0.42668055555555556
1648,Genius,RAtt.,4300000.0,2016.0,10.0,"Jun 10, 2016",Genius,17000000.0,1361045.0,7265283.0,0.08006147058823529,0.2529411764705882,0.42736958823529414
1659,American Honey,A24,1200000.0,2016.0,15.0,"Sep 30, 2016",American Honey,3500000.0,663247.0,2611750.0,0.18949914285714287,0.34285714285714286,0.7462142857142857
1667,The Fate of the Furious,Uni.,1010.0,2017.0,23.0,"Apr 14, 2017",The Fate of the Furious,250000000.0,225764765.0,1234846267.0,0.90305906,4.04e-06,4.939385068
1668,Despicable Me 3,Uni.,770200000.0,2017.0,30.0,"Jun 30, 2017",Despicable Me 3,75000000.0,264624300.0,1034727750.0,3.528324,10.269333333333334,13.79637
1669,Jumanji: Welcome to the Jungle,Sony,557600000.0,2017.0,38.0,"Dec 20, 2017",Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,4.494543511111111,6.195555555555556,10.716624366666666
1670,Spider-Man: Homecoming,Sony,546000000.0,2017.0,99.0,"Jul 7, 2017",Spider-Man: Homecoming,175000000.0,334201140.0,880166350.0,1.9097208,3.12,5.029522
1673,Thor: Ragnarok,BV,538900000.0,2017.0,82.0,"Nov 3, 2017",Thor: Ragnarok,180000000.0,315058289.0,846980024.0,1.7503238277777777,2.993888888888889,4.705444577777778
1674,Wonder Woman,WB,409300000.0,2017.0,55.0,"Jun 2, 2017",Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
1675,Coco,BV,597400000.0,2017.0,2.0,"Nov 22, 2017",Coco,175000000.0,209726015.0,798008101.0,1.1984343714285715,3.4137142857142857,4.560046291428572
1676,Pirates of the Caribbean: Dead Men Tell No Tales,BV,622300000.0,2017.0,25.0,"May 26, 2017",Pirates of the Caribbean: Dead Men Tell No Tales,230000000.0,172558876.0,788241137.0,0.7502559826086956,2.7056521739130437,3.4271353782608696
1677,It,WB (NL),372900000.0,2017.0,24.0,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,9.356621371428572,10.654285714285715,19.927370542857144
1678,Justice League,WB,428900000.0,2017.0,9.0,"Nov 17, 2017",Justice League,300000000.0,229024295.0,655945209.0,0.7634143166666667,1.4296666666666666,2.18648403
1680,Transformers: The Last Knight,Par.,475300000.0,2017.0,33.0,"Jun 21, 2017",Transformers: The Last Knight,217000000.0,130168683.0,602893340.0,0.5998556820276497,2.1903225806451614,2.778310322580645
1681,Kong: Skull Island,WB,398600000.0,2017.0,78.0,"Mar 10, 2017",Kong: Skull Island,185000000.0,168052812.0,561072059.0,0.9083935783783784,2.154594594594595,3.0328219405405403
1682,The Boss Baby,Fox,353000000.0,2017.0,71.0,"Mar 31, 2017",The Boss Baby,125000000.0,175003033.0,510878762.0,1.400024264,2.824,4.087030096
1683,Dunkirk,WB,337200000.0,2017.0,69.0,"Jul 21, 2017",Dunkirk,150000000.0,190068280.0,499837368.0,1.2671218666666666,2.248,3.33224912
1684,War for the Planet of the Apes,Fox,343800000.0,2017.0,52.0,"Jul 14, 2017",War for the Planet of the Apes,152000000.0,146880162.0,489592267.0,0.9663168552631579,2.261842105263158,3.2210017565789473
1685,The Greatest Showman,Fox,260700000.0,2017.0,25.0,"Dec 20, 2017",The Greatest Showman,84000000.0,174340174.0,386665550.0,2.075478261904762,3.1035714285714286,4.603161309523809
1686,Kingsman: The Golden Circle,Fox,310700000.0,2017.0,54.0,"Sep 22, 2017",Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,0.9637965192307693,2.9875,3.930804769230769
1688,Cars 3,BV,231000000.0,2017.0,5.0,"Jun 16, 2017",Cars 3,175000000.0,152901115.0,383541369.0,0.8737206571428572,1.32,2.1916649657142857
1689,Fifty Shades Darker,Uni.,267000000.0,2017.0,91.0,"Feb 10, 2017",Fifty Shades Darker,55000000.0,114434010.0,381398492.0,2.0806183636363635,4.8545454545454545,6.934518036363636
1693,The Great Wall,Uni.,289400000.0,2017.0,92.0,"Feb 17, 2017",The Great Wall,150000000.0,45157105.0,334486852.0,0.30104736666666665,1.9293333333333333,2.2299123466666666
1694,Resident Evil: The Final Chapter,SGem,285400000.0,2017.0,84.0,"Jan 27, 2017",Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,0.6711173,7.135,7.85252975
1696,Annabelle: Creation,WB (NL),204400000.0,2017.0,2.0,"Aug 11, 2017",Annabelle: Creation,15000000.0,102092201.0,305384865.0,6.806146733333334,13.626666666666667,20.358991
1697,Wonder,LGF,173500000.0,2017.0,95.0,"Nov 17, 2017",Wonder,20000000.0,132422809.0,304604712.0,6.62114045,8.675,15.2302356
1698,Ferdinand,Fox,211700000.0,2017.0,14.0,"Dec 15, 2017",Ferdinand,111000000.0,84410380.0,289847930.0,0.7604538738738739,1.9072072072072073,2.6112426126126125
1699,Split,Uni.,140200000.0,2017.0,50.0,"Jan 20, 2017",Split,5000000.0,138141585.0,278964806.0,27.628317,28.04,55.7929612
1700,Blade Runner 2049,WB,167200000.0,2017.0,80.0,"Oct 6, 2017",Blade Runner 2049,185000000.0,92054159.0,259357408.0,0.49759004864864864,0.9037837837837838,1.4019319351351351
1701,Get Out,Uni.,79400000.0,2017.0,49.0,"Feb 24, 2017",Get Out,5000000.0,176040665.0,255367951.0,35.208133,15.88,51.0735902
1703,Baahubali 2: The Conclusion,GrtIndia,234000000.0,2017.0,55.0,"Apr 28, 2017",Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,0.6328598,7.8,8.783430466666667
1705,Alien: Covenant,Fox,166600000.0,2017.0,12.0,"May 19, 2017",Alien: Covenant,97000000.0,74262031.0,238521247.0,0.7655879484536082,1.7175257731958762,2.4589819278350515
1706,Baby Driver,TriS,119100000.0,2017.0,59.0,"Jun 28, 2017",Baby Driver,34000000.0,107825862.0,228104185.0,3.171348882352941,3.5029411764705882,6.708946617647059
1707,Valerian and the City of a Thousand Planets,STX,184700000.0,2017.0,90.0,"Jul 21, 2017",Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,0.2248853888888889,1.0261111111111112,1.1949908666666667
1708,Geostorm,WB,187900000.0,2017.0,99.0,"Oct 20, 2017",Geostorm,100000000.0,33700160.0,220796009.0,0.3370016,1.879,2.20796009
1709,The Emoji Movie,Sony,131699999.0,2017.0,7.0,"Jul 28, 2017",The Emoji Movie,50000000.0,86089513.0,216562312.0,1.72179026,2.63399998,4.33124624
1711,Smurfs: The Lost Village,Sony,152200000.0,2017.0,5.0,"Apr 7, 2017",Smurfs: The Lost Village,60000000.0,45020282.0,197578586.0,0.7503380333333334,2.5366666666666666,3.292976433333333
1712,The Shape of Water,FoxS,131400000.0,2017.0,19.0,"Dec 1, 2017",The Shape of Water,19500000.0,63859435.0,195790794.0,3.2748428205128204,6.7384615384615385,10.040553538461538
1713,Pitch Perfect 3,Uni.,80500000.0,2017.0,58.0,"Dec 22, 2017",Pitch Perfect 3,45000000.0,104897530.0,185736412.0,2.331056222222222,1.788888888888889,4.127475822222222
1715,The Post,Fox,97900000.0,2017.0,9.0,"Dec 22, 2017",The Post,50000000.0,81903458.0,179748880.0,1.63806916,1.958,3.5949776
1716,Baywatch,Par.,119800000.0,2017.0,86.0,"May 25, 2017",Baywatch,60000000.0,58060186.0,175863783.0,0.9676697666666667,1.9966666666666666,2.93106305
1718,John Wick: Chapter Two,LG/S,79500000.0,2017.0,94.0,"Feb 10, 2017",John Wick: Chapter Two,40000000.0,92029184.0,171350009.0,2.3007296,1.9875,4.283750225
1722,Darkest Hour,Focus,94400000.0,2017.0,84.0,"Nov 22, 2017",Darkest Hour,30000000.0,56443120.0,150807172.0,1.8814373333333334,3.1466666666666665,5.026905733333333
1723,King Arthur: Legend of the Sword,WB,109500000.0,2017.0,11.0,"May 12, 2017",King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,0.22385752,0.6257142857142857,0.7978876342857143
1724,The Foreigner,STX,111000000.0,2017.0,81.0,"Oct 13, 2017",The Foreigner,35000000.0,34393507.0,140783360.0,0.9826716285714285,3.1714285714285713,4.022381714285714
1726,Girls Trip,Uni.,25400000.0,2017.0,36.0,"Jul 21, 2017",Girls Trip,28000000.0,115108515.0,140886353.0,4.111018392857143,0.9071428571428571,5.0316554642857145
1727,American Made,Uni.,83500000.0,2017.0,32.0,"Sep 29, 2017",American Made,50000000.0,51342000.0,135569212.0,1.02684,1.67,2.71138424
1728,A Bad Moms Christmas,STX,58400000.0,2017.0,40.0,"Nov 1, 2017",A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,2.5753806785714284,2.085714285714286,4.561091071428572
1729,Captain Underpants: The First Epic Movie,Fox,51600000.0,2017.0,59.0,"Jun 2, 2017",Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,1.9452894736842106,1.3578947368421053,3.3309966842105263
1730,Happy Death Day,Uni.,69800000.0,2017.0,58.0,"Oct 13, 2017",Happy Death Day,5000000.0,55683845.0,125010260.0,11.136769,13.96,25.002052
1732,The Dark Tower,Sony,62500000.0,2017.0,95.0,"Aug 4, 2017",The Dark Tower,60000000.0,50701325.0,113461527.0,0.8450220833333333,1.0416666666666667,1.89102545
1735,Jigsaw,LGF,64900000.0,2017.0,61.0,"Oct 27, 2017",Jigsaw,10000000.0,38052832.0,102445196.0,3.8052832,6.49,10.2445196
1738,Atomic Blonde,Focus,48300000.0,2017.0,94.0,"Jul 28, 2017",Atomic Blonde,30000000.0,51573925.0,98345423.0,1.7191308333333333,1.61,3.2781807666666665
1743,Rings,Par.,55300000.0,2017.0,38.0,"Feb 3, 2017",Rings,25000000.0,27793018.0,82917283.0,1.11172072,2.212,3.31669132
1745,Underworld: Blood Wars,SGem,50700000.0,2017.0,91.0,"Jan 6, 2017",Underworld: Blood Wars,35000000.0,30353973.0,81209222.0,0.8672563714285715,1.4485714285714286,2.320263485714286
1746,Lady Bird,A24,30000000.0,2017.0,53.0,"Nov 3, 2017",Lady Bird,10000000.0,48958273.0,78610769.0,4.8958273,3.0,7.8610769
1747,American Assassin,LGF,31000000.0,2017.0,28.0,"Sep 15, 2017",American Assassin,63000000.0,36249674.0,68310140.0,0.5753916507936508,0.49206349206349204,1.0842879365079365
1749,Victoria and Abdul,Focus,43200000.0,2017.0,73.0,"Sep 22, 2017",Victoria and Abdul,21000000.0,22245070.0,68271146.0,1.0592890476190475,2.057142857142857,3.251006952380952
1750,The Nut Job 2: Nutty by Nature,ORF,36800000.0,2017.0,81.0,"Aug 11, 2017",The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,0.70926305,0.92,1.435959725
1751,Monster Trucks,Par.,31100000.0,2017.0,81.0,"Jan 13, 2017",Monster Trucks,125000000.0,33370166.0,61642798.0,0.266961328,0.2488,0.493142384
1753,The Star,Sony,22000000.0,2017.0,39.0,"Nov 17, 2017",The Star,20000000.0,40847995.0,62758010.0,2.04239975,1.1,3.1379005
1756,Snatched,Fox,15000000.0,2017.0,51.0,"May 12, 2017",Snatched,42000000.0,45852178.0,57852177.0,1.0917185238095237,0.35714285714285715,1.3774327857142856
1760,The Big Sick,LGF,13500000.0,2017.0,64.0,"Jun 23, 2017",The Big Sick,5000000.0,42872467.0,53972860.0,8.5744934,2.7,10.794572
1762,Downsizing,Par.,30600000.0,2017.0,62.0,"Dec 22, 2017",Downsizing,68000000.0,24449754.0,54462971.0,0.35955520588235296,0.45,0.800926044117647
1764,Logan Lucky,BST,20700000.0,2017.0,21.0,"Aug 18, 2017",Logan Lucky,29000000.0,27778642.0,44264271.0,0.9578842068965517,0.7137931034482758,1.526354172413793
1767,Rough Night,Sony,25200000.0,2017.0,87.0,"Jun 16, 2017",Rough Night,20000000.0,22105643.0,46844357.0,1.10528215,1.26,2.34221785
1770,mother!,Par.,26700000.0,2017.0,59.0,"Sep 15, 2017",mother!,30000000.0,17800004.0,42531076.0,0.5933334666666666,0.89,1.4177025333333333
1771,The Snowman,Uni.,36400000.0,2017.0,40.0,"Oct 20, 2017",The Snowman,35000000.0,6670765.0,43226146.0,0.19059328571428572,1.04,1.2350327428571428
1772,Gifted,FoxS,18200000.0,2017.0,4.0,"Apr 7, 2017",Gifted,7000000.0,24801212.0,36964656.0,3.543030285714286,2.6,5.280665142857143
1775,T2: Trainspotting,TriS,39300000.0,2017.0,40.0,"Mar 17, 2017",T2: Trainspotting,18000000.0,2402004.0,42091262.0,0.13344466666666666,2.183333333333333,2.3384034444444444
1776,Fist Fight,WB (NL),8900000.0,2017.0,29.0,"Feb 17, 2017",Fist Fight,25000000.0,32187017.0,40286416.0,1.28748068,0.356,1.61145664
1777,Diary of a Wimpy Kid: The Long Haul,Fox,19400000.0,2017.0,27.0,"May 19, 2017",Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,0.9426692727272727,0.8818181818181818,1.6186171363636364
1778,The House,WB (NL),8600000.0,2017.0,86.0,"Jun 30, 2017",The House,40000000.0,25584504.0,31192425.0,0.6396126,0.215,0.779810625
1781,The Disaster Artist,A24,8700000.0,2017.0,100.0,"Dec 1, 2017",The Disaster Artist,10000000.0,21120616.0,28717667.0,2.1120616,0.87,2.8717667
1785,The Bye Bye Man,STX,4300000.0,2017.0,77.0,"Jan 13, 2017",The Bye Bye Man,7400000.0,22395806.0,31187727.0,3.0264602702702703,0.581081081081081,4.214557702702702
1789,Father Figures,WB,8100000.0,2017.0,56.0,"Dec 22, 2017",Father Figures,25000000.0,17501244.0,21038441.0,0.70004976,0.324,0.84153764
1792,The Founder,Wein.,11300000.0,2017.0,90.0,"Jan 20, 2017",The Founder,15000000.0,12786053.0,24403192.0,0.8524035333333333,0.7533333333333333,1.6268794666666666
1797,The Lost City of Z,BST,10700000.0,2017.0,82.0,"Apr 14, 2017",The Lost City of Z,30000000.0,8574339.0,17121823.0,0.2858113,0.3566666666666667,0.5707274333333333
1802,The Space Between Us,STX,6900000.0,2017.0,84.0,"Feb 3, 2017",The Space Between Us,30000000.0,7885294.0,16481405.0,0.2628431333333333,0.23,0.5493801666666667
1810,Stronger,RAtt.,4200000.0,2017.0,90.0,"Sep 22, 2017",Stronger,30000000.0,4211129.0,8786752.0,0.14037096666666668,0.14,0.29289173333333335
1811,Tulip Fever,Wein.,5900000.0,2017.0,8.0,"Sep 1, 2017",Tulip Fever,25000000.0,2455635.0,6792768.0,0.0982254,0.236,0.27171072
1814,Just Getting Started,BG,1600000.0,2017.0,44.0,"Dec 8, 2017",Just Getting Started,22000000.0,6069605.0,6756412.0,0.2758911363636364,0.07272727272727272,0.30710963636363636
1818,All Saints,Affirm,140000.0,2017.0,12.0,"Aug 25, 2017",All Saints,2000000.0,5802208.0,5941994.0,2.901104,0.07,2.970997
1822,Table 19,FoxS,1400000.0,2017.0,45.0,"Mar 3, 2017",Table 19,5000000.0,3614896.0,4620399.0,0.7229792,0.28,0.9240798
1823,Collide,ORF,2500000.0,2017.0,13.0,"Feb 24, 2017",Collide,29200000.0,2280004.0,5466698.0,0.07808232876712329,0.08561643835616438,0.18721568493150684
1824,The Wall,RAtt.,2700000.0,2017.0,29.0,"May 12, 2017",The Wall,3000000.0,1803064.0,4495262.0,0.6010213333333333,0.9,1.4984206666666666
1836,Patti Cake$,FoxS,682000.0,2017.0,56.0,"Aug 18, 2017",Patti Cake$,1000000.0,800148.0,1471090.0,0.800148,0.682,1.47109
1841,City of Ghosts,IFC,100000.0,2017.0,64.0,"Apr 25, 2003",City of Ghosts,17500000.0,325491.0,325491.0,0.018599485714285713,0.005714285714285714,0.018599485714285713
1842,Avengers: Infinity War,BV,1369.5,2018.0,7.0,"Apr 27, 2018",Avengers: Infinity War,300000000.0,678815482.0,2048134200.0,2.2627182733333333,4.565e-06,6.827114
1843,Black Panther,BV,646900000.0,2018.0,42.0,"Feb 16, 2018",Black Panther,200000000.0,700059566.0,1348258224.0,3.50029783,3.2345,6.74129112
1844,Jurassic World: Fallen Kingdom,Uni.,891800000.0,2018.0,13.0,"Jun 22, 2018",Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2.4571750588235295,5.245882352941177,7.681016464705882
1845,Incredibles 2,BV,634200000.0,2018.0,44.0,"Jun 15, 2018",Incredibles 2,200000000.0,608581744.0,1242520711.0,3.04290872,3.171,6.212603555
1846,Aquaman,WB,812700000.0,2018.0,36.0,"Dec 21, 2018",Aquaman,160000000.0,335061807.0,1146894640.0,2.09413629375,5.079375,7.1680915
1847,Bohemian Rhapsody,Fox,687200000.0,2018.0,84.0,"Nov 2, 2018",Bohemian Rhapsody,55000000.0,216303339.0,894985342.0,3.9327879818181817,12.494545454545454,16.272460763636364
1850,Deadpool 2,Fox,460500000.0,2018.0,15.0,"May 18, 2018",Deadpool 2,110000000.0,324591735.0,786680557.0,2.9508339545454545,4.1863636363636365,7.151641427272727
1851,Fantastic Beasts: The Crimes of Grindelwald,WB,494100000.0,2018.0,60.0,"Nov 16, 2018",Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,0.797779505,2.4705,3.26110043
1852,Ant-Man and the Wasp,BV,406000000.0,2018.0,41.0,"Jul 6, 2018",Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,1.6665287692307693,3.123076923076923,4.793420461538462
1853,Ready Player One,WB,445200000.0,2018.0,78.0,"Mar 29, 2018",Ready Player One,150000000.0,137690172.0,579290136.0,0.91793448,2.968,3.86193424
1856,The Meg,WB,384800000.0,2018.0,94.0,"Aug 10, 2018",The Meg,178000000.0,145443742.0,529530715.0,0.8170996741573033,2.161797752808989,2.974891657303371
1858,Hotel Transylvania 3: Summer Vacation,Sony,361100000.0,2018.0,77.0,"Jul 13, 2018",Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,2.5769244923076924,5.555384615384615,8.108922492307693
1860,Bumblebee,Par.,340800000.0,2018.0,62.0,"Dec 21, 2018",Bumblebee,102000000.0,127195589.0,465195589.0,1.2470155784313726,3.3411764705882354,4.5607410686274505
1864,Solo: A Star Wars Story,BV,179200000.0,2018.0,12.0,"May 25, 2018",Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,0.7773364072727272,0.6516363636363637,1.4296412618181817
1866,Fifty Shades Freed,Uni.,271500000.0,2018.0,97.0,"Feb 9, 2018",Fifty Shades Freed,55000000.0,100407760.0,371350619.0,1.8255956363636363,4.9363636363636365,6.751829436363637
