,runtime_minutes,genres,title,foreign_gross,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
378,118.0,Romance,Carol,27600000.0,Carol,11800000.0,12711491.0,42843521.0,1.077245,2.3389830508474576,3.6308068644067797
382,112.0,Crime,The Girl on the Train,97100.0,The Girl on the Train,45000000.0,75395035.0,174278214.0,1.6754452222222223,0.002157777777777778,3.8728492
382,112.0,Drama,The Girl on the Train,97100.0,The Girl on the Train,45000000.0,75395035.0,174278214.0,1.6754452222222223,0.002157777777777778,3.8728492
382,112.0,Mystery,The Girl on the Train,97100.0,The Girl on the Train,45000000.0,75395035.0,174278214.0,1.6754452222222223,0.002157777777777778,3.8728492
383,80.0,Thriller,The Girl on the Train,97100.0,The Girl on the Train,45000000.0,75395035.0,174278214.0,1.6754452222222223,0.002157777777777778,3.8728492
385,111.0,Comedy,Why Him?,57800000.0,Why Him?,38000000.0,60323786.0,117425156.0,1.587468052631579,1.5210526315789474,3.0901356842105265
386,97.0,Drama,Collateral Beauty,57500000.0,Collateral Beauty,36000000.0,31016021.0,85309093.0,0.8615561388888889,1.5972222222222223,2.369697027777778
386,97.0,Romance,Collateral Beauty,57500000.0,Collateral Beauty,36000000.0,31016021.0,85309093.0,0.8615561388888889,1.5972222222222223,2.369697027777778
387,123.0,Adventure,The Shape of Water,131400000.0,The Shape of Water,19500000.0,63859435.0,195790794.0,3.2748428205128204,6.7384615384615385,10.040553538461538
387,123.0,Drama,The Shape of Water,131400000.0,The Shape of Water,19500000.0,63859435.0,195790794.0,3.2748428205128204,6.7384615384615385,10.040553538461538
387,123.0,Fantasy,The Shape of Water,131400000.0,The Shape of Water,19500000.0,63859435.0,195790794.0,3.2748428205128204,6.7384615384615385,10.040553538461538
388,89.0,Action,Proud Mary,876000.0,Proud Mary,30000000.0,20868638.0,21709539.0,0.6956212666666667,0.0292,0.7236513
388,89.0,Crime,Proud Mary,876000.0,Proud Mary,30000000.0,20868638.0,21709539.0,0.6956212666666667,0.0292,0.7236513
388,89.0,Drama,Proud Mary,876000.0,Proud Mary,30000000.0,20868638.0,21709539.0,0.6956212666666667,0.0292,0.7236513
390,106.0,Biography,Eddie the Eagle,30400000.0,Eddie the Eagle,23000000.0,15789389.0,45060480.0,0.6864951739130435,1.3217391304347825,1.9591513043478261
390,106.0,Comedy,Eddie the Eagle,30400000.0,Eddie the Eagle,23000000.0,15789389.0,45060480.0,0.6864951739130435,1.3217391304347825,1.9591513043478261
390,106.0,Drama,Eddie the Eagle,30400000.0,Eddie the Eagle,23000000.0,15789389.0,45060480.0,0.6864951739130435,1.3217391304347825,1.9591513043478261
392,109.0,Adventure,Get Him to the Greek,30300000.0,Get Him to the Greek,40000000.0,61153526.0,91455875.0,1.52883815,0.7575,2.286396875
392,109.0,Comedy,Get Him to the Greek,30300000.0,Get Him to the Greek,40000000.0,61153526.0,91455875.0,1.52883815,0.7575,2.286396875
392,109.0,Music,Get Him to the Greek,30300000.0,Get Him to the Greek,40000000.0,61153526.0,91455875.0,1.52883815,0.7575,2.286396875
393,113.0,Drama,The Debt,14500000.0,The Debt,20000000.0,31177548.0,46604054.0,1.5588774,0.725,2.3302027
393,113.0,Thriller,The Debt,14500000.0,The Debt,20000000.0,31177548.0,46604054.0,1.5588774,0.725,2.3302027
394,99.0,Drama,The Debt,14500000.0,The Debt,20000000.0,31177548.0,46604054.0,1.5588774,0.725,2.3302027
394,99.0,Mystery,The Debt,14500000.0,The Debt,20000000.0,31177548.0,46604054.0,1.5588774,0.725,2.3302027
394,99.0,Thriller,The Debt,14500000.0,The Debt,20000000.0,31177548.0,46604054.0,1.5588774,0.725,2.3302027
395,92.0,Comedy,Easy A,16600000.0,Easy A,8000000.0,58401464.0,76200721.0,7.300183,2.075,9.525090125
395,92.0,Drama,Easy A,16600000.0,Easy A,8000000.0,58401464.0,76200721.0,7.300183,2.075,9.525090125
395,92.0,Romance,Easy A,16600000.0,Easy A,8000000.0,58401464.0,76200721.0,7.300183,2.075,9.525090125
397,107.0,Crime,When the Bough Breaks,911000.0,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2.9747603,0.0911,3.0768449
397,107.0,Drama,When the Bough Breaks,911000.0,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2.9747603,0.0911,3.0768449
397,107.0,Horror,When the Bough Breaks,911000.0,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2.9747603,0.0911,3.0768449
398,93.0,,When the Bough Breaks,911000.0,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2.9747603,0.0911,3.0768449
399,125.0,Comedy,Bridesmaids,119300000.0,Bridesmaids,32500000.0,169211718.0,289632023.0,5.2065144,3.670769230769231,8.911754553846153
399,125.0,Romance,Bridesmaids,119300000.0,Bridesmaids,32500000.0,169211718.0,289632023.0,5.2065144,3.670769230769231,8.911754553846153
401,94.0,Comedy,Midnight in Paris,94300000.0,Midnight in Paris,30000000.0,56816662.0,162502774.0,1.8938887333333334,3.1433333333333335,5.416759133333334
401,94.0,Fantasy,Midnight in Paris,94300000.0,Midnight in Paris,30000000.0,56816662.0,162502774.0,1.8938887333333334,3.1433333333333335,5.416759133333334
401,94.0,Romance,Midnight in Paris,94300000.0,Midnight in Paris,30000000.0,56816662.0,162502774.0,1.8938887333333334,3.1433333333333335,5.416759133333334
402,83.0,Action,30 Minutes or Less,3500000.0,30 Minutes or Less,28000000.0,37053924.0,40966716.0,1.3233544285714285,0.125,1.463097
402,83.0,Comedy,30 Minutes or Less,3500000.0,30 Minutes or Less,28000000.0,37053924.0,40966716.0,1.3233544285714285,0.125,1.463097
402,83.0,Crime,30 Minutes or Less,3500000.0,30 Minutes or Less,28000000.0,37053924.0,40966716.0,1.3233544285714285,0.125,1.463097
403,88.0,Comedy,Project X,48000000.0,Project X,12000000.0,54731865.0,103028188.0,4.56098875,4.0,8.585682333333333
404,82.0,Comedy,Vampires Suck,43900000.0,Vampires Suck,20000000.0,36661504.0,81424988.0,1.8330752,2.195,4.0712494
405,126.0,Action,Snowpiercer,82200000.0,Snowpiercer,40000000.0,4563029.0,88069880.0,0.114075725,2.055,2.201747
405,126.0,Drama,Snowpiercer,82200000.0,Snowpiercer,40000000.0,4563029.0,88069880.0,0.114075725,2.055,2.201747
405,126.0,Sci-Fi,Snowpiercer,82200000.0,Snowpiercer,40000000.0,4563029.0,88069880.0,0.114075725,2.055,2.201747
406,115.0,Crime,Triple 9,10500000.0,Triple 9,20000000.0,12639297.0,25943792.0,0.63196485,0.525,1.2971896
406,115.0,Thriller,Triple 9,10500000.0,Triple 9,20000000.0,12639297.0,25943792.0,0.63196485,0.525,1.2971896
407,88.0,Comedy,Piranha 3D,58200000.0,Piranha 3D,24000000.0,25003155.0,83660160.0,1.041798125,2.425,3.48584
407,88.0,Horror,Piranha 3D,58200000.0,Piranha 3D,24000000.0,25003155.0,83660160.0,1.041798125,2.425,3.48584
408,139.0,Drama,The Tree of Life,41000000.0,The Tree of Life,35000000.0,13305665.0,61721826.0,0.38016185714285716,1.1714285714285715,1.7634807428571428
408,139.0,Fantasy,The Tree of Life,41000000.0,The Tree of Life,35000000.0,13305665.0,61721826.0,0.38016185714285716,1.1714285714285715,1.7634807428571428
409,105.0,Drama,Tulip Fever,5900000.0,Tulip Fever,25000000.0,2455635.0,6792768.0,0.0982254,0.236,0.27171072
409,105.0,History,Tulip Fever,5900000.0,Tulip Fever,25000000.0,2455635.0,6792768.0,0.0982254,0.236,0.27171072
409,105.0,Romance,Tulip Fever,5900000.0,Tulip Fever,25000000.0,2455635.0,6792768.0,0.0982254,0.236,0.27171072
415,95.0,Action,The Man with the Iron Fists,4099999.0,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,1.0422726666666666,0.2733332666666667,1.4679325333333333
418,105.0,Crime,The American,32299999.0,The American,20000000.0,35606376.0,67950723.0,1.7803188,1.61499995,3.39753615
418,105.0,Drama,The American,32299999.0,The American,20000000.0,35606376.0,67950723.0,1.7803188,1.61499995,3.39753615
418,105.0,Thriller,The American,32299999.0,The American,20000000.0,35606376.0,67950723.0,1.7803188,1.61499995,3.39753615
420,133.0,Action,The Next Three Days,46300000.0,The Next Three Days,30000000.0,21148651.0,67255916.0,0.7049550333333333,1.5433333333333332,2.241863866666667
420,133.0,Crime,The Next Three Days,46300000.0,The Next Three Days,30000000.0,21148651.0,67255916.0,0.7049550333333333,1.5433333333333332,2.241863866666667
420,133.0,Drama,The Next Three Days,46300000.0,The Next Three Days,30000000.0,21148651.0,67255916.0,0.7049550333333333,1.5433333333333332,2.241863866666667
421,132.0,Drama,Miss Sloane,5600000.0,Miss Sloane,18000000.0,3500605.0,7719630.0,0.19447805555555556,0.3111111111111111,0.42886833333333335
421,132.0,Thriller,Miss Sloane,5600000.0,Miss Sloane,18000000.0,3500605.0,7719630.0,0.19447805555555556,0.3111111111111111,0.42886833333333335
426,133.0,Crime,The Hate U Give,5200000.0,The Hate U Give,23000000.0,29719483.0,35067665.0,1.2921514347826086,0.22608695652173913,1.5246810869565217
426,133.0,Drama,The Hate U Give,5200000.0,The Hate U Give,23000000.0,29719483.0,35067665.0,1.2921514347826086,0.22608695652173913,1.5246810869565217
427,80.0,Documentary,A Quiet Place,152900000.0,A Quiet Place,17000000.0,188024361.0,334522294.0,11.060256529411765,8.994117647058824,19.677782
428,90.0,Drama,A Quiet Place,152900000.0,A Quiet Place,17000000.0,188024361.0,334522294.0,11.060256529411765,8.994117647058824,19.677782
428,90.0,Horror,A Quiet Place,152900000.0,A Quiet Place,17000000.0,188024361.0,334522294.0,11.060256529411765,8.994117647058824,19.677782
428,90.0,Sci-Fi,A Quiet Place,152900000.0,A Quiet Place,17000000.0,188024361.0,334522294.0,11.060256529411765,8.994117647058824,19.677782
430,103.0,Adventure,Ramona and Beezus,1100000.0,Ramona and Beezus,15000000.0,26167002.0,27469621.0,1.7444668,0.07333333333333333,1.8313080666666666
430,103.0,Comedy,Ramona and Beezus,1100000.0,Ramona and Beezus,15000000.0,26167002.0,27469621.0,1.7444668,0.07333333333333333,1.8313080666666666
430,103.0,Family,Ramona and Beezus,1100000.0,Ramona and Beezus,15000000.0,26167002.0,27469621.0,1.7444668,0.07333333333333333,1.8313080666666666
431,100.0,Adventure,The Incredible Burt Wonderstone,4900000.0,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,0.70430878125,0.153125,0.85601903125
431,100.0,Comedy,The Incredible Burt Wonderstone,4900000.0,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,0.70430878125,0.153125,0.85601903125
431,100.0,Fantasy,The Incredible Burt Wonderstone,4900000.0,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,0.70430878125,0.153125,0.85601903125
437,87.0,Animation,Frankenweenie,46200000.0,Frankenweenie,39000000.0,35287788.0,81150788.0,0.9048150769230769,1.1846153846153846,2.0807894358974357
437,87.0,Comedy,Frankenweenie,46200000.0,Frankenweenie,39000000.0,35287788.0,81150788.0,0.9048150769230769,1.1846153846153846,2.0807894358974357
437,87.0,Family,Frankenweenie,46200000.0,Frankenweenie,39000000.0,35287788.0,81150788.0,0.9048150769230769,1.1846153846153846,2.0807894358974357
438,141.0,Adventure,The Lost City of Z,10700000.0,The Lost City of Z,30000000.0,8574339.0,17121823.0,0.2858113,0.3566666666666667,0.5707274333333333
438,141.0,Biography,The Lost City of Z,10700000.0,The Lost City of Z,30000000.0,8574339.0,17121823.0,0.2858113,0.3566666666666667,0.5707274333333333
438,141.0,Drama,The Lost City of Z,10700000.0,The Lost City of Z,30000000.0,8574339.0,17121823.0,0.2858113,0.3566666666666667,0.5707274333333333
439,109.0,Action,The World's End,20100000.0,The World's End,20000000.0,26004851.0,47508505.0,1.30024255,1.005,2.37542525
439,109.0,Comedy,The World's End,20100000.0,The World's End,20000000.0,26004851.0,47508505.0,1.30024255,1.005,2.37542525
439,109.0,Sci-Fi,The World's End,20100000.0,The World's End,20000000.0,26004851.0,47508505.0,1.30024255,1.005,2.37542525
443,147.0,Biography,Straight Outta Compton,40400000.0,Straight Outta Compton,28000000.0,161197785.0,202182981.0,5.75706375,1.4428571428571428,7.22082075
443,147.0,Drama,Straight Outta Compton,40400000.0,Straight Outta Compton,28000000.0,161197785.0,202182981.0,5.75706375,1.4428571428571428,7.22082075
443,147.0,History,Straight Outta Compton,40400000.0,Straight Outta Compton,28000000.0,161197785.0,202182981.0,5.75706375,1.4428571428571428,7.22082075
445,92.0,Action,Max Steel,2500000.0,Max Steel,10000000.0,3818664.0,4563080.0,0.3818664,0.25,0.456308
445,92.0,Adventure,Max Steel,2500000.0,Max Steel,10000000.0,3818664.0,4563080.0,0.3818664,0.25,0.456308
445,92.0,Family,Max Steel,2500000.0,Max Steel,10000000.0,3818664.0,4563080.0,0.3818664,0.25,0.456308
448,122.0,Comedy,Think Like a Man,4500000.0,Think Like a Man,12000000.0,91547205.0,113373764.0,7.62893375,0.375,9.447813666666667
448,122.0,Romance,Think Like a Man,4500000.0,Think Like a Man,12000000.0,91547205.0,113373764.0,7.62893375,0.375,9.447813666666667
451,103.0,Drama,The Perks of Being a Wallflower,15600000.0,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,1.364842153846154,1.2,2.5437925384615383
459,99.0,Drama,Step Up Revolution,105400000.0,Step Up Revolution,33000000.0,35074677.0,165552290.0,1.062869,3.193939393939394,5.0167360606060605
459,99.0,Music,Step Up Revolution,105400000.0,Step Up Revolution,33000000.0,35074677.0,165552290.0,1.062869,3.193939393939394,5.0167360606060605
459,99.0,Romance,Step Up Revolution,105400000.0,Step Up Revolution,33000000.0,35074677.0,165552290.0,1.062869,3.193939393939394,5.0167360606060605
461,104.0,Biography,The Lady in the Van,31400000.0,The Lady in the Van,6000000.0,10021175.0,42320503.0,1.6701958333333333,5.233333333333333,7.053417166666667
461,104.0,Comedy,The Lady in the Van,31400000.0,The Lady in the Van,6000000.0,10021175.0,42320503.0,1.6701958333333333,5.233333333333333,7.053417166666667
461,104.0,Drama,The Lady in the Van,31400000.0,The Lady in the Van,6000000.0,10021175.0,42320503.0,1.6701958333333333,5.233333333333333,7.053417166666667
462,120.0,Adventure,The Space Between Us,6900000.0,The Space Between Us,30000000.0,7885294.0,16481405.0,0.2628431333333333,0.23,0.5493801666666667
462,120.0,Drama,The Space Between Us,6900000.0,The Space Between Us,30000000.0,7885294.0,16481405.0,0.2628431333333333,0.23,0.5493801666666667
462,120.0,Romance,The Space Between Us,6900000.0,The Space Between Us,30000000.0,7885294.0,16481405.0,0.2628431333333333,0.23,0.5493801666666667
467,109.0,Thriller,The Call,16700000.0,The Call,12800000.0,51872378.0,69821476.0,4.05252953125,1.3046875,5.4548028125
468,25.0,Documentary,The Call,16700000.0,The Call,12800000.0,51872378.0,69821476.0,4.05252953125,1.3046875,5.4548028125
469,94.0,Crime,The Call,16700000.0,The Call,12800000.0,51872378.0,69821476.0,4.05252953125,1.3046875,5.4548028125
469,94.0,Drama,The Call,16700000.0,The Call,12800000.0,51872378.0,69821476.0,4.05252953125,1.3046875,5.4548028125
469,94.0,Horror,The Call,16700000.0,The Call,12800000.0,51872378.0,69821476.0,4.05252953125,1.3046875,5.4548028125
481,100.0,Comedy,Get Hard,21400000.0,Get Hard,40000000.0,90411453.0,106511453.0,2.260286325,0.535,2.662786325
481,100.0,Crime,Get Hard,21400000.0,Get Hard,40000000.0,90411453.0,106511453.0,2.260286325,0.535,2.662786325
482,106.0,Comedy,Wish I Was Here,1900000.0,Wish I Was Here,6000000.0,3591299.0,6591365.0,0.5985498333333333,0.31666666666666665,1.0985608333333334
482,106.0,Drama,Wish I Was Here,1900000.0,Wish I Was Here,6000000.0,3591299.0,6591365.0,0.5985498333333333,0.31666666666666665,1.0985608333333334
483,89.0,Action,Lucy,336700000.0,Lucy,40000000.0,126573960.0,457507776.0,3.164349,8.4175,11.4376944
483,89.0,Sci-Fi,Lucy,336700000.0,Lucy,40000000.0,126573960.0,457507776.0,3.164349,8.4175,11.4376944
483,89.0,Thriller,Lucy,336700000.0,Lucy,40000000.0,126573960.0,457507776.0,3.164349,8.4175,11.4376944
484,40.0,Documentary,Lucy,336700000.0,Lucy,40000000.0,126573960.0,457507776.0,3.164349,8.4175,11.4376944
485,122.0,Comedy,The Hundred-Foot Journey,34600000.0,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,2.465247318181818,1.5727272727272728,4.2850221818181815
485,122.0,Drama,The Hundred-Foot Journey,34600000.0,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,2.465247318181818,1.5727272727272728,4.2850221818181815
488,121.0,Action,Sicario,38000000.0,Sicario,30000000.0,46889293.0,84393749.0,1.5629764333333334,1.2666666666666666,2.8131249666666664
488,121.0,Crime,Sicario,38000000.0,Sicario,30000000.0,46889293.0,84393749.0,1.5629764333333334,1.2666666666666666,2.8131249666666664
488,121.0,Drama,Sicario,38000000.0,Sicario,30000000.0,46889293.0,84393749.0,1.5629764333333334,1.2666666666666666,2.8131249666666664
489,101.0,Adventure,The Night Before,9300000.0,The Night Before,25000000.0,43035725.0,52427346.0,1.721429,0.372,2.09709384
489,101.0,Comedy,The Night Before,9300000.0,The Night Before,25000000.0,43035725.0,52427346.0,1.721429,0.372,2.09709384
489,101.0,Fantasy,The Night Before,9300000.0,The Night Before,25000000.0,43035725.0,52427346.0,1.721429,0.372,2.09709384
490,81.0,Horror,The Night Before,9300000.0,The Night Before,25000000.0,43035725.0,52427346.0,1.721429,0.372,2.09709384
491,117.0,Comedy,A Simple Favor,44100000.0,A Simple Favor,20000000.0,53548586.0,97628717.0,2.6774293,2.205,4.88143585
491,117.0,Crime,A Simple Favor,44100000.0,A Simple Favor,20000000.0,53548586.0,97628717.0,2.6774293,2.205,4.88143585
491,117.0,Drama,A Simple Favor,44100000.0,A Simple Favor,20000000.0,53548586.0,97628717.0,2.6774293,2.205,4.88143585
492,127.0,Drama,Hereditary,35300000.0,Hereditary,10000000.0,44069456.0,70133905.0,4.4069456,3.53,7.0133905
492,127.0,Horror,Hereditary,35300000.0,Hereditary,10000000.0,44069456.0,70133905.0,4.4069456,3.53,7.0133905
492,127.0,Mystery,Hereditary,35300000.0,Hereditary,10000000.0,44069456.0,70133905.0,4.4069456,3.53,7.0133905
493,108.0,Biography,Casino Jack,40700.0,Casino Jack,12500000.0,2039869.0,2272186.0,0.16318952,0.003256,0.18177488
493,108.0,Comedy,Casino Jack,40700.0,Casino Jack,12500000.0,2039869.0,2272186.0,0.16318952,0.003256,0.18177488
493,108.0,Crime,Casino Jack,40700.0,Casino Jack,12500000.0,2039869.0,2272186.0,0.16318952,0.003256,0.18177488
494,103.0,Adventure,The Muppets,76600000.0,The Muppets,45000000.0,88625922.0,160971922.0,1.9694649333333334,1.7022222222222223,3.5771538222222223
494,103.0,Comedy,The Muppets,76600000.0,The Muppets,45000000.0,88625922.0,160971922.0,1.9694649333333334,1.7022222222222223,3.5771538222222223
494,103.0,Family,The Muppets,76600000.0,The Muppets,45000000.0,88625922.0,160971922.0,1.9694649333333334,1.7022222222222223,3.5771538222222223
495,116.0,Crime,Lawless,16300000.0,Lawless,26000000.0,37397291.0,54393687.0,1.4383573461538461,0.6269230769230769,2.0920648846153846
495,116.0,Drama,Lawless,16300000.0,Lawless,26000000.0,37397291.0,54393687.0,1.4383573461538461,0.6269230769230769,2.0920648846153846
499,113.0,Biography,Made in Dagenham,11300000.0,Made in Dagenham,8000000.0,1095369.0,15644196.0,0.136921125,1.4125,1.9555245
499,113.0,Comedy,Made in Dagenham,11300000.0,Made in Dagenham,8000000.0,1095369.0,15644196.0,0.136921125,1.4125,1.9555245
499,113.0,Drama,Made in Dagenham,11300000.0,Made in Dagenham,8000000.0,1095369.0,15644196.0,0.136921125,1.4125,1.9555245
500,107.0,Action,Cop Out,10700000.0,Cop Out,37000000.0,44875481.0,55909910.0,1.2128508378378378,0.2891891891891892,1.5110786486486487
500,107.0,Comedy,Cop Out,10700000.0,Cop Out,37000000.0,44875481.0,55909910.0,1.2128508378378378,0.2891891891891892,1.5110786486486487
500,107.0,Crime,Cop Out,10700000.0,Cop Out,37000000.0,44875481.0,55909910.0,1.2128508378378378,0.2891891891891892,1.5110786486486487
501,99.0,Action,Ride Along,19500000.0,Ride Along,25000000.0,134202565.0,153733800.0,5.3681026,0.78,6.149352
501,99.0,Comedy,Ride Along,19500000.0,Ride Along,25000000.0,134202565.0,153733800.0,5.3681026,0.78,6.149352
501,99.0,Crime,Ride Along,19500000.0,Ride Along,25000000.0,134202565.0,153733800.0,5.3681026,0.78,6.149352
502,87.0,Action,Ride Along,19500000.0,Ride Along,25000000.0,134202565.0,153733800.0,5.3681026,0.78,6.149352
503,63.0,Adventure,Winnie the Pooh,23200000.0,Winnie the Pooh,30000000.0,26692846.0,50145607.0,0.8897615333333333,0.7733333333333333,1.6715202333333334
503,63.0,Animation,Winnie the Pooh,23200000.0,Winnie the Pooh,30000000.0,26692846.0,50145607.0,0.8897615333333333,0.7733333333333333,1.6715202333333334
503,63.0,Comedy,Winnie the Pooh,23200000.0,Winnie the Pooh,30000000.0,26692846.0,50145607.0,0.8897615333333333,0.7733333333333333,1.6715202333333334
505,138.0,Drama,The Master,11900000.0,The Master,37500000.0,16247159.0,50647416.0,0.4332575733333333,0.31733333333333336,1.35059776
506,86.0,Action,The Master,11900000.0,The Master,37500000.0,16247159.0,50647416.0,0.4332575733333333,0.31733333333333336,1.35059776
506,86.0,History,The Master,11900000.0,The Master,37500000.0,16247159.0,50647416.0,0.4332575733333333,0.31733333333333336,1.35059776
507,,Documentary,The Master,11900000.0,The Master,37500000.0,16247159.0,50647416.0,0.4332575733333333,0.31733333333333336,1.35059776
508,102.0,Action,Man on a Ledge,27600000.0,Man on a Ledge,42000000.0,18620000.0,49621440.0,0.44333333333333336,0.6571428571428571,1.1814628571428571
508,102.0,Adventure,Man on a Ledge,27600000.0,Man on a Ledge,42000000.0,18620000.0,49621440.0,0.44333333333333336,0.6571428571428571,1.1814628571428571
508,102.0,Crime,Man on a Ledge,27600000.0,Man on a Ledge,42000000.0,18620000.0,49621440.0,0.44333333333333336,0.6571428571428571,1.1814628571428571
509,95.0,Drama,The Woman in Black,73400000.0,The Woman in Black,15000000.0,54333290.0,128955898.0,3.6222193333333332,4.8933333333333335,8.597059866666667
509,95.0,Fantasy,The Woman in Black,73400000.0,The Woman in Black,15000000.0,54333290.0,128955898.0,3.6222193333333332,4.8933333333333335,8.597059866666667
509,95.0,Horror,The Woman in Black,73400000.0,The Woman in Black,15000000.0,54333290.0,128955898.0,3.6222193333333332,4.8933333333333335,8.597059866666667
511,137.0,Biography,J. Edgar,47600000.0,J. Edgar,35000000.0,37306030.0,84606030.0,1.0658865714285715,1.36,2.417315142857143
511,137.0,Crime,J. Edgar,47600000.0,J. Edgar,35000000.0,37306030.0,84606030.0,1.0658865714285715,1.36,2.417315142857143
511,137.0,Drama,J. Edgar,47600000.0,J. Edgar,35000000.0,37306030.0,84606030.0,1.0658865714285715,1.36,2.417315142857143
513,115.0,Drama,Safe Haven,26200000.0,Safe Haven,28000000.0,71399120.0,94050951.0,2.5499685714285714,0.9357142857142857,3.358962535714286
513,115.0,Romance,Safe Haven,26200000.0,Safe Haven,28000000.0,71399120.0,94050951.0,2.5499685714285714,0.9357142857142857,3.358962535714286
513,115.0,Thriller,Safe Haven,26200000.0,Safe Haven,28000000.0,71399120.0,94050951.0,2.5499685714285714,0.9357142857142857,3.358962535714286
516,97.0,Comedy,While We're Young,9700000.0,While We're Young,10000000.0,7582065.0,17503828.0,0.7582065,0.97,1.7503828
516,97.0,Drama,While We're Young,9700000.0,While We're Young,10000000.0,7582065.0,17503828.0,0.7582065,0.97,1.7503828
516,97.0,Mystery,While We're Young,9700000.0,While We're Young,10000000.0,7582065.0,17503828.0,0.7582065,0.97,1.7503828
517,130.0,Drama,Mud,11000000.0,Mud,10000000.0,21590086.0,31556959.0,2.1590086,1.1,3.1556959
518,105.0,Drama,Mud,11000000.0,Mud,10000000.0,21590086.0,31556959.0,2.1590086,1.1,3.1556959
519,110.0,Drama,Victor Frankenstein,28500000.0,Victor Frankenstein,40000000.0,5775076.0,31124367.0,0.1443769,0.7125,0.778109175
519,110.0,Horror,Victor Frankenstein,28500000.0,Victor Frankenstein,40000000.0,5775076.0,31124367.0,0.1443769,0.7125,0.778109175
519,110.0,Sci-Fi,Victor Frankenstein,28500000.0,Victor Frankenstein,40000000.0,5775076.0,31124367.0,0.1443769,0.7125,0.778109175
520,134.0,Biography,12 Years a Slave,131100000.0,12 Years a Slave,20000000.0,56671993.0,181025343.0,2.83359965,6.555,9.05126715
520,134.0,Drama,12 Years a Slave,131100000.0,12 Years a Slave,20000000.0,56671993.0,181025343.0,2.83359965,6.555,9.05126715
520,134.0,History,12 Years a Slave,131100000.0,12 Years a Slave,20000000.0,56671993.0,181025343.0,2.83359965,6.555,9.05126715
522,65.0,Drama,Adrift,28500000.0,Adrift,35000000.0,31445011.0,57897191.0,0.8984288857142857,0.8142857142857143,1.654205457142857
523,96.0,Action,Adrift,28500000.0,Adrift,35000000.0,31445011.0,57897191.0,0.8984288857142857,0.8142857142857143,1.654205457142857
523,96.0,Adventure,Adrift,28500000.0,Adrift,35000000.0,31445011.0,57897191.0,0.8984288857142857,0.8142857142857143,1.654205457142857
523,96.0,Biography,Adrift,28500000.0,Adrift,35000000.0,31445011.0,57897191.0,0.8984288857142857,0.8142857142857143,1.654205457142857
524,115.0,Action,The Gunman,13500000.0,The Gunman,40000000.0,10664749.0,18594227.0,0.266618725,0.3375,0.464855675
524,115.0,Crime,The Gunman,13500000.0,The Gunman,40000000.0,10664749.0,18594227.0,0.266618725,0.3375,0.464855675
524,115.0,Drama,The Gunman,13500000.0,The Gunman,40000000.0,10664749.0,18594227.0,0.266618725,0.3375,0.464855675
525,139.0,Drama,Fences,6700000.0,Fences,24000000.0,57682904.0,64282881.0,2.4034543333333334,0.2791666666666667,2.678453375
529,112.0,Comedy,Something Borrowed,21100000.0,Something Borrowed,35000000.0,39046489.0,65084116.0,1.1156139714285713,0.6028571428571429,1.8595461714285715
529,112.0,Drama,Something Borrowed,21100000.0,Something Borrowed,35000000.0,39046489.0,65084116.0,1.1156139714285713,0.6028571428571429,1.8595461714285715
529,112.0,Romance,Something Borrowed,21100000.0,Something Borrowed,35000000.0,39046489.0,65084116.0,1.1156139714285713,0.6028571428571429,1.8595461714285715
530,101.0,Comedy,It's Kind of a Funny Story,128000.0,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,0.7954535,0.016,0.82911875
530,101.0,Drama,It's Kind of a Funny Story,128000.0,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,0.7954535,0.016,0.82911875
530,101.0,Romance,It's Kind of a Funny Story,128000.0,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,0.7954535,0.016,0.82911875
531,104.0,Comedy,She's Out of My League,17800000.0,She's Out of My League,20000000.0,32010860.0,48680977.0,1.600543,0.89,2.43404885
531,104.0,Romance,She's Out of My League,17800000.0,She's Out of My League,20000000.0,32010860.0,48680977.0,1.600543,0.89,2.43404885
532,109.0,Crime,The Killer Inside Me,3800000.0,The Killer Inside Me,13000000.0,217277.0,3617277.0,0.016713615384615386,0.2923076923076923,0.2782520769230769
532,109.0,Drama,The Killer Inside Me,3800000.0,The Killer Inside Me,13000000.0,217277.0,3617277.0,0.016713615384615386,0.2923076923076923,0.2782520769230769
532,109.0,Horror,The Killer Inside Me,3800000.0,The Killer Inside Me,13000000.0,217277.0,3617277.0,0.016713615384615386,0.2923076923076923,0.2782520769230769
534,97.0,Comedy,Tammy,16000000.0,Tammy,20000000.0,84525432.0,96407655.0,4.2262716,0.8,4.82038275
